borrower_id,borrower_name,department,book_id,title,author,category,subcategory,publication_year,borrow_date,return_date
10154,Lina Setiawan,R&D,1099,The Science of Quantum Mechanics,Kiki Pratama,Teknologi,Keamanan Siber,2018,2025-02-02,2025-02-12
10154,Lina Setiawan,R&D,1242,The Science of Gravity,Hadi Putra,Historis,Sejarah Dunia,2007,2025-02-07,2025-03-02
10155,Sari Nugroho,IT,1056,The Modern Science,Gita Ramadhan,Sains,Biologi,2020,2024-11-11,2024-11-27
10155,Sari Nugroho,IT,1192,The Modern Mystery,Joko Wibowo,Teknologi,AI,2005,2024-09-09,2024-09-27
10155,Sari Nugroho,IT,1217,The Future of IoT,Budi Setiawan,Fiksi,Novel,2001,2024-04-22,2024-05-18
10155,Sari Nugroho,IT,1161,Understanding Power,Indah Pratama,Fiksi,Novel,2013,2024-02-25,2024-03-19
10156,Indah Santoso,Marketing,1249,A Journey through the Jungle,Eka Fauzi,Sains,Biologi,1992,2024-07-14,2024-08-13
10156,Indah Santoso,Marketing,1221,The World of Ecology,Sari Gunawan,Teknologi,Pemrograman,1993,2024-09-25,2024-10-24
10156,Indah Santoso,Marketing,1205,The History of War,Dewi Halim,Sains,Matematika,1994,2024-06-10,2024-06-26
10157,Agus Putra,R&D,1153,Understanding Power,Putri Wibowo,Teknologi,Pemrograman,1998,2025-02-20,2025-03-05
10157,Agus Putra,R&D,1076,The Future of VR,Kiki Hidayat,Teknologi,Jaringan,2011,2024-10-22,2024-11-16
10157,Agus Putra,R&D,1174,The Science of Gravity,Agus Saputra,Seni,Musik,1990,2024-05-06,2024-05-13
10157,Agus Putra,R&D,1110,Understanding Courage,Nina Kusuma,Fiksi,Puisi,2016,2025-06-13,2025-07-07
10157,Agus Putra,R&D,1082,The History of Discovery,Agus Yulianto,Fiksi,Cerita Pendek,2009,2023-10-12,2023-10-21
10158,Dewi Kurniawan,Customer Service,1058,The Art of Painting,Joko Saputra,Historis,Sejarah Lokal,2016,2025-04-15,2025-05-09
10158,Dewi Kurniawan,Customer Service,1097,The World of Engineering,Oka Lestari,Seni,Fotografi,2018,2024-03-23,2024-04-22
10159,Agus Lestari,HR,1181,The Future of VR,Indah Sukma,Fiksi,Cerita Pendek,1999,2024-11-23,2024-12-20
10160,Kiki Sukma,IT,1274,The World of Ecology,Eka Wibowo,Seni,Fotografi,1990,2025-07-26,2025-08-05
10160,Kiki Sukma,IT,1219,Understanding Power,Budi Lestari,Teknologi,Keamanan Siber,1996,2024-11-02,2024-12-02
10161,Budi Pratama,R&D,1297,The History of Revolution,Budi Hidayat,Sains,Matematika,2002,2023-12-31,2024-01-14
10162,Nina Nugroho,HR,1170,Understanding Love,Putri Sukma,Teknologi,Keamanan Siber,2022,2023-11-28,2023-12-21
10162,Nina Nugroho,HR,1276,Mastering Chemistry,Sari Nugroho,Sains,Matematika,2016,2024-07-25,2024-08-02
10162,Nina Nugroho,HR,1016,The History of Discovery,Lina Wibowo,Teknologi,AI,2000,2024-07-11,2024-08-07
10162,Nina Nugroho,HR,1184,Understanding Wisdom,Tina Saputra,Teknologi,Jaringan,2012,2025-01-29,2025-02-20
10163,Hadi Yulianto,HR,1061,A Journey through the Jungle,Hadi Kurniawan,Seni,Musik,1998,2025-03-06,2025-03-22
10163,Hadi Yulianto,HR,1262,A Journey through the Jungle,Hadi Hidayat,Sains,Biologi,2006,2025-05-05,2025-05-26
10164,Joko Pratama,R&D,1093,The Science of Quantum Mechanics,Umar Lestari,Sains,Matematika,2008,2025-03-04,2025-03-21
10164,Joko Pratama,R&D,1084,The Future of Blockchain,Joko Halim,Historis,Biografi,2002,2024-09-09,2024-09-29
10165,Hadi Hidayat,R&D,1002,The History of Invention,Citra Wijaya,Sains,Fisika,2004,2024-02-09,2024-03-10
10165,Hadi Hidayat,R&D,1094,A Journey through the City,Umar Putra,Teknologi,Pemrograman,2007,2023-12-15,2024-01-06
10165,Hadi Hidayat,R&D,1114,Understanding Courage,Putri Setiawan,Seni,Teater,1998,2025-06-18,2025-07-13
10165,Hadi Hidayat,R&D,1171,The Science of Gravity,Hadi Wijaya,Teknologi,Pemrograman,2020,2025-07-16,2025-07-27
10166,Dewi Setiawan,IT,1293,A Journey through the Universe,Lina Putra,Seni,Musik,2016,2023-11-26,2023-12-03
10166,Dewi Setiawan,IT,1035,The History of Invention,Oka Kusuma,Seni,Seni Rupa,2017,2024-02-17,2024-03-09
10166,Dewi Setiawan,IT,1126,The Future of AI,Sari Prasetyo,Historis,Sejarah Lokal,2001,2023-12-08,2024-01-03
10166,Dewi Setiawan,IT,1014,Understanding Love,Rina Pratama,Seni,Fotografi,2001,2023-09-30,2023-10-18
10166,Dewi Setiawan,IT,1165,The History of Revolution,Rina Gunawan,Fiksi,Puisi,2022,2025-06-29,2025-07-22
10167,Citra Nugroho,Customer Service,1214,The History of War,Maya Setiawan,Historis,Biografi,2006,2024-05-18,2024-05-31
10167,Citra Nugroho,Customer Service,1026,Exploring Nature,Maya Halim,Fiksi,Cerita Pendek,2015,2023-10-18,2023-11-12
10167,Citra Nugroho,Customer Service,1170,Understanding Love,Putri Sukma,Teknologi,Keamanan Siber,2022,2024-05-30,2024-06-20
10167,Citra Nugroho,Customer Service,1193,Mastering Chemistry,Gita Setiawan,Fiksi,Novel,1991,2025-04-24,2025-05-24
10167,Citra Nugroho,Customer Service,1071,The History of War,Oka Saputra,Teknologi,Keamanan Siber,2000,2025-09-05,2025-09-26
10168,Maya Fauzi,Operations,1101,A Journey through the City,Agus Pratama,Seni,Teater,1992,2024-06-18,2024-07-05
10168,Maya Fauzi,Operations,1133,The World of Medicine,Rina Sukma,Seni,Seni Rupa,2013,2025-02-11,2025-02-22
10168,Maya Fauzi,Operations,1197,Understanding Power,Sari Ramadhan,Historis,Biografi,2010,2025-05-29,2025-06-15
10169,Indah Ramadhan,Marketing,1106,A Journey through the City,Sari Wibowo,Teknologi,Pemrograman,1994,2023-10-24,2023-11-07
10169,Indah Ramadhan,Marketing,1127,The Ancient Art,Hadi Wibowo,Sains,Matematika,1999,2023-09-19,2023-10-04
10169,Indah Ramadhan,Marketing,1112,The Art of Programming,Sari Nugroho,Teknologi,AI,2008,2024-12-22,2025-01-01
10169,Indah Ramadhan,Marketing,1005,The Science of Quantum Mechanics,Eka Fauzi,Historis,Sejarah Lokal,2021,2024-10-06,2024-11-03
10170,Maya Kusuma,Marketing,1090,The World of Medicine,Citra Yulianto,Teknologi,Pemrograman,2005,2025-07-03,2025-07-11
10170,Maya Kusuma,Marketing,1187,Mastering Chemistry,Sari Gunawan,Fiksi,Drama,2012,2024-01-13,2024-01-24
10170,Maya Kusuma,Marketing,1126,The Future of AI,Sari Prasetyo,Historis,Sejarah Lokal,2001,2025-06-21,2025-07-14
10171,Citra Prasetyo,Sales,1001,The World of Engineering,Kiki Setiawan,Seni,Musik,1995,2024-01-01,2024-01-10
10172,Eka Prasetyo,Operations,1026,Exploring Nature,Maya Halim,Fiksi,Cerita Pendek,2015,2025-07-22,2025-08-21
10172,Eka Prasetyo,Operations,1249,A Journey through the Jungle,Eka Fauzi,Sains,Biologi,1992,2025-02-07,2025-02-17
10173,Sari Halim,Sales,1155,The Future of AI,Tina Setiawan,Historis,Biografi,2007,2024-10-11,2024-10-29
10174,Nina Putra,Marketing,1022,Exploring Technology,Umar Putra,Teknologi,Pemrograman,2012,2025-08-18,2025-09-01
10174,Nina Putra,Marketing,1252,Understanding Power,Rina Putra,Seni,Fotografi,2013,2025-06-28,2025-07-26
10174,Nina Putra,Marketing,1019,The World of Medicine,Lina Wijaya,Seni,Fotografi,2012,2025-01-10,2025-01-23
10174,Nina Putra,Marketing,1133,The World of Medicine,Rina Sukma,Seni,Seni Rupa,2013,2024-12-21,2025-01-19
10175,Lina Pratama,Sales,1191,A Journey through the World,Citra Kurniawan,Historis,Sejarah Dunia,1995,2024-08-05,2024-08-23
10175,Lina Pratama,Sales,1122,The Future of IoT,Fajar Kusuma,Fiksi,Cerita Pendek,2016,2024-06-07,2024-06-27
10176,Fajar Kusuma,IT,1153,Understanding Power,Putri Wibowo,Teknologi,Pemrograman,1998,2023-11-08,2023-12-04
10176,Fajar Kusuma,IT,1234,The Art of Programming,Hadi Gunawan,Fiksi,Drama,2005,2025-01-22,2025-02-07
10176,Fajar Kusuma,IT,1207,Mastering Biology,Dewi Halim,Sains,Matematika,1998,2025-04-25,2025-05-02
10176,Fajar Kusuma,IT,1198,The Innovative History,Sari Yulianto,Teknologi,AI,2016,2025-04-23,2025-05-02
10176,Fajar Kusuma,IT,1018,Exploring Society,Indah Lestari,Historis,Sejarah Lokal,2018,2025-07-04,2025-07-15
10177,Maya Setiawan,Marketing,1284,The World of Engineering,Rina Kusuma,Sains,Matematika,2018,2023-12-24,2024-01-09
10177,Maya Setiawan,Marketing,1050,Exploring Nature,Citra Nugroho,Historis,Sejarah Dunia,2016,2023-12-19,2024-01-12
10177,Maya Setiawan,Marketing,1188,The Future of VR,Umar Hidayat,Historis,Sejarah Lokal,1996,2024-09-25,2024-10-21
10178,Joko Wijaya,HR,1260,Mastering Biology,Hadi Saputra,Teknologi,Jaringan,2019,2024-11-30,2024-12-07
10178,Joko Wijaya,HR,1205,The History of War,Dewi Halim,Sains,Matematika,1994,2025-03-30,2025-04-14
10178,Joko Wijaya,HR,1171,The Science of Gravity,Hadi Wijaya,Teknologi,Pemrograman,2020,2024-10-11,2024-11-05
10179,Lina Nugroho,Sales,1160,The Art of Programming,Budi Setiawan,Fiksi,Puisi,2019,2024-09-15,2024-10-03
10179,Lina Nugroho,Sales,1193,Mastering Chemistry,Gita Setiawan,Fiksi,Novel,1991,2024-11-23,2024-12-02
10179,Lina Nugroho,Sales,1289,The Art of Programming,Rina Saputra,Historis,Sejarah Lokal,2000,2024-02-23,2024-03-08
10179,Lina Nugroho,Sales,1239,The World of Medicine,Agus Prasetyo,Sains,Kimia,2015,2024-07-06,2024-07-13
10179,Lina Nugroho,Sales,1236,The World of Medicine,Agus Sukma,Fiksi,Cerita Pendek,2011,2023-10-28,2023-11-06
10180,Kiki Kusuma,IT,1013,Understanding Courage,Oka Wibowo,Fiksi,Cerita Pendek,2017,2023-10-08,2023-10-30
10180,Kiki Kusuma,IT,1150,Understanding Power,Umar Sari,Historis,Sejarah Lokal,2018,2024-11-25,2024-12-07
10180,Kiki Kusuma,IT,1012,The Art of Writing,Budi Kurniawan,Historis,Biografi,1990,2025-05-11,2025-06-09
10180,Kiki Kusuma,IT,1045,Exploring Society,Citra Gunawan,Fiksi,Cerita Pendek,1992,2024-06-14,2024-06-26
10180,Kiki Kusuma,IT,1182,Exploring Culture,Sari Santoso,Fiksi,Cerita Pendek,2014,2023-10-05,2023-10-15
10181,Eka Setiawan,Customer Service,1094,A Journey through the City,Umar Putra,Teknologi,Pemrograman,2007,2025-05-10,2025-05-26
10181,Eka Setiawan,Customer Service,1021,A Journey through the Jungle,Gita Ramadhan,Historis,Sejarah Lokal,2011,2024-04-26,2024-05-11
10182,Fajar Lestari,HR,1070,Understanding Wisdom,Agus Lestari,Fiksi,Cerita Pendek,2007,2024-12-29,2025-01-19
10182,Fajar Lestari,HR,1152,The Future of Blockchain,Kiki Setiawan,Seni,Teater,2005,2025-02-17,2025-03-11
10182,Fajar Lestari,HR,1043,The Future of AI,Nina Sukma,Teknologi,Pemrograman,2020,2024-04-15,2024-05-01
10182,Fajar Lestari,HR,1280,The Science of Relativity,Budi Kurniawan,Historis,Sejarah Dunia,2023,2024-01-03,2024-01-31
10182,Fajar Lestari,HR,1184,Understanding Wisdom,Tina Saputra,Teknologi,Jaringan,2012,2024-05-14,2024-06-04
10183,Eka Sari,HR,1115,Mastering Mathematics,Nina Lestari,Fiksi,Cerita Pendek,1992,2025-06-25,2025-07-08
10183,Eka Sari,HR,1161,Understanding Power,Indah Pratama,Fiksi,Novel,2013,2024-10-15,2024-11-14
10183,Eka Sari,HR,1252,Understanding Power,Rina Putra,Seni,Fotografi,2013,2023-11-21,2023-12-14
10183,Eka Sari,HR,1050,Exploring Nature,Citra Nugroho,Historis,Sejarah Dunia,2016,2024-12-10,2024-12-31
10184,Indah Prasetyo,Customer Service,1184,Understanding Wisdom,Tina Saputra,Teknologi,Jaringan,2012,2025-03-11,2025-03-28
10184,Indah Prasetyo,Customer Service,1106,A Journey through the City,Sari Wibowo,Teknologi,Pemrograman,1994,2024-05-21,2024-06-07
10184,Indah Prasetyo,Customer Service,1186,The Ancient History,Dewi Fauzi,Fiksi,Puisi,2013,2024-08-08,2024-09-04
10184,Indah Prasetyo,Customer Service,1083,The History of Discovery,Umar Ramadhan,Historis,Biografi,1999,2025-06-06,2025-07-01
10184,Indah Prasetyo,Customer Service,1164,Understanding Courage,Citra Setiawan,Historis,Sejarah Lokal,1998,2024-08-25,2024-09-04
10185,Kiki Nugroho,Finance,1127,The Ancient Art,Hadi Wibowo,Sains,Matematika,1999,2024-07-03,2024-07-17
10185,Kiki Nugroho,Finance,1215,The Art of Programming,Dewi Halim,Sains,Kimia,2002,2025-03-25,2025-04-16
10185,Kiki Nugroho,Finance,1027,The Great Art,Rina Kurniawan,Historis,Biografi,2010,2024-01-20,2024-02-05
10186,Hadi Santoso,Sales,1207,Mastering Biology,Dewi Halim,Sains,Matematika,1998,2024-07-13,2024-07-29
10186,Hadi Santoso,Sales,1016,The History of Discovery,Lina Wibowo,Teknologi,AI,2000,2024-02-16,2024-03-05
10186,Hadi Santoso,Sales,1218,The History of Revolution,Umar Nugroho,Fiksi,Drama,1995,2025-08-18,2025-08-26
10186,Hadi Santoso,Sales,1134,The Science of Quantum Mechanics,Dewi Fauzi,Fiksi,Puisi,1999,2025-04-15,2025-05-13
10186,Hadi Santoso,Sales,1060,A Journey through the City,Putri Santoso,Seni,Teater,2010,2024-10-06,2024-10-31
10187,Gita Hidayat,Customer Service,1248,The World of Engineering,Umar Setiawan,Sains,Fisika,2004,2023-12-24,2024-01-10
10187,Gita Hidayat,Customer Service,1293,A Journey through the Universe,Lina Putra,Seni,Musik,2016,2024-09-10,2024-09-17
10187,Gita Hidayat,Customer Service,1024,The World of Engineering,Maya Kurniawan,Fiksi,Drama,1990,2025-03-06,2025-03-30
10188,Agus Putra,Marketing,1173,The World of Medicine,Gita Wibowo,Historis,Biografi,2009,2024-09-01,2024-09-08
10188,Agus Putra,Marketing,1266,The Science of Evolution,Dewi Nugroho,Teknologi,Jaringan,2005,2025-06-15,2025-07-02
10188,Agus Putra,Marketing,1147,The Future of Blockchain,Oka Yulianto,Historis,Sejarah Lokal,2015,2025-09-04,2025-10-02
10188,Agus Putra,Marketing,1170,Understanding Love,Putri Sukma,Teknologi,Keamanan Siber,2022,2025-07-03,2025-07-15
10188,Agus Putra,Marketing,1139,Exploring Society,Citra Pratama,Teknologi,Pemrograman,2007,2025-05-21,2025-06-09
10189,Lina Hidayat,Customer Service,1130,The Future of VR,Rina Halim,Sains,Kimia,2019,2025-01-09,2025-01-29
10190,Rina Wijaya,Operations,1280,The Science of Relativity,Budi Kurniawan,Historis,Sejarah Dunia,2023,2024-09-09,2024-09-19
10190,Rina Wijaya,Operations,1120,The World of Engineering,Kiki Fauzi,Sains,Matematika,2018,2025-03-03,2025-03-17
10190,Rina Wijaya,Operations,1160,The Art of Programming,Budi Setiawan,Fiksi,Puisi,2019,2024-06-21,2024-07-07
10190,Rina Wijaya,Operations,1027,The Great Art,Rina Kurniawan,Historis,Biografi,2010,2023-10-12,2023-10-24
10191,Oka Yulianto,Operations,1251,The Future of Blockchain,Dewi Santoso,Seni,Musik,2002,2024-06-20,2024-07-02
10191,Oka Yulianto,Operations,1027,The Great Art,Rina Kurniawan,Historis,Biografi,2010,2025-05-07,2025-05-24
10191,Oka Yulianto,Operations,1063,The History of War,Budi Saputra,Teknologi,Pemrograman,2005,2023-10-03,2023-10-17
10192,Gita Putra,Marketing,1278,Exploring Technology,Nina Wibowo,Historis,Biografi,2021,2024-02-17,2024-02-27
10192,Gita Putra,Marketing,1115,Mastering Mathematics,Nina Lestari,Fiksi,Cerita Pendek,1992,2024-01-16,2024-01-23
10192,Gita Putra,Marketing,1153,Understanding Power,Putri Wibowo,Teknologi,Pemrograman,1998,2024-06-13,2024-07-01
10192,Gita Putra,Marketing,1018,Exploring Society,Indah Lestari,Historis,Sejarah Lokal,2018,2024-07-13,2024-08-07
10193,Rina Wijaya,Sales,1013,Understanding Courage,Oka Wibowo,Fiksi,Cerita Pendek,2017,2024-07-21,2024-08-17
10193,Rina Wijaya,Sales,1202,The Art of Painting,Dewi Santoso,Historis,Biografi,2005,2025-04-27,2025-05-10
10193,Rina Wijaya,Sales,1184,Understanding Wisdom,Tina Saputra,Teknologi,Jaringan,2012,2023-10-03,2023-10-29
10193,Rina Wijaya,Sales,1096,The Science of Relativity,Agus Lestari,Seni,Musik,2021,2024-11-18,2024-12-08
10194,Nina Sari,Sales,1063,The History of War,Budi Saputra,Teknologi,Pemrograman,2005,2024-08-07,2024-08-29
10194,Nina Sari,Sales,1212,The Art of Painting,Joko Sukma,Fiksi,Novel,2023,2024-12-15,2024-12-28
10194,Nina Sari,Sales,1192,The Modern Mystery,Joko Wibowo,Teknologi,AI,2005,2025-04-22,2025-04-30
10194,Nina Sari,Sales,1027,The Great Art,Rina Kurniawan,Historis,Biografi,2010,2024-06-05,2024-06-23
10194,Nina Sari,Sales,1191,A Journey through the World,Citra Kurniawan,Historis,Sejarah Dunia,1995,2024-08-21,2024-09-17
10195,Joko Sari,R&D,1113,Mastering Chemistry,Gita Kurniawan,Fiksi,Puisi,2007,2023-12-03,2023-12-29
10195,Joko Sari,R&D,1098,The History of Discovery,Hadi Halim,Fiksi,Drama,1991,2025-06-14,2025-06-27
10196,Citra Kusuma,Finance,1284,The World of Engineering,Rina Kusuma,Sains,Matematika,2018,2024-01-17,2024-01-27
10197,Budi Sari,Customer Service,1097,The World of Engineering,Oka Lestari,Seni,Fotografi,2018,2024-12-11,2025-01-10
10197,Budi Sari,Customer Service,1280,The Science of Relativity,Budi Kurniawan,Historis,Sejarah Dunia,2023,2025-02-04,2025-02-28
10197,Budi Sari,Customer Service,1013,Understanding Courage,Oka Wibowo,Fiksi,Cerita Pendek,2017,2025-05-19,2025-06-11
10197,Budi Sari,Customer Service,1017,The Future of VR,Umar Sari,Sains,Biologi,2011,2023-12-17,2024-01-11
10198,Maya Kurniawan,Customer Service,1213,Mastering Mathematics,Gita Santoso,Seni,Teater,2022,2024-10-10,2024-10-30
10199,Rina Fauzi,Sales,1100,Understanding Courage,Kiki Hidayat,Sains,Biologi,2012,2024-11-28,2024-12-15
10199,Rina Fauzi,Sales,1045,Exploring Society,Citra Gunawan,Fiksi,Cerita Pendek,1992,2023-10-15,2023-11-10
10200,Sari Sari,Marketing,1033,A Journey through the Universe,Oka Nugroho,Teknologi,Jaringan,2013,2025-05-24,2025-06-23
10200,Sari Sari,Marketing,1092,The History of Revolution,Indah Setiawan,Historis,Biografi,2013,2023-10-27,2023-11-06
10200,Sari Sari,Marketing,1251,The Future of Blockchain,Dewi Santoso,Seni,Musik,2002,2024-06-13,2024-06-21
10200,Sari Sari,Marketing,1071,The History of War,Oka Saputra,Teknologi,Keamanan Siber,2000,2024-09-14,2024-09-30
10200,Sari Sari,Marketing,1150,Understanding Power,Umar Sari,Historis,Sejarah Lokal,2018,2024-04-03,2024-04-29
10201,Hadi Nugroho,R&D,1264,The Science of Quantum Mechanics,Maya Lestari,Sains,Biologi,2019,2025-02-20,2025-03-08
10201,Hadi Nugroho,R&D,1266,The Science of Evolution,Dewi Nugroho,Teknologi,Jaringan,2005,2024-05-23,2024-06-17
10201,Hadi Nugroho,R&D,1135,The Future of Blockchain,Joko Pratama,Historis,Biografi,1992,2024-08-01,2024-08-14
10201,Hadi Nugroho,R&D,1244,The Innovative Adventure,Tina Wibowo,Fiksi,Novel,1998,2025-01-22,2025-02-03
10201,Hadi Nugroho,R&D,1125,A Journey through the Jungle,Eka Fauzi,Historis,Biografi,2008,2024-09-22,2024-10-22
10202,Rina Santoso,Finance,1118,The History of Discovery,Lina Hidayat,Historis,Sejarah Dunia,1993,2024-06-26,2024-07-21
10202,Rina Santoso,Finance,1188,The Future of VR,Umar Hidayat,Historis,Sejarah Lokal,1996,2024-11-08,2024-11-19
10202,Rina Santoso,Finance,1266,The Science of Evolution,Dewi Nugroho,Teknologi,Jaringan,2005,2023-09-30,2023-10-08
10203,Gita Lestari,Marketing,1083,The History of Discovery,Umar Ramadhan,Historis,Biografi,1999,2023-09-23,2023-10-03
10204,Umar Kusuma,R&D,1204,The Art of Painting,Umar Wibowo,Historis,Sejarah Lokal,2007,2025-02-12,2025-03-02
10204,Umar Kusuma,R&D,1030,The Art of Cooking,Putri Hidayat,Sains,Fisika,2007,2024-08-08,2024-09-06
10204,Umar Kusuma,R&D,1056,The Modern Science,Gita Ramadhan,Sains,Biologi,2020,2024-09-18,2024-10-06
10204,Umar Kusuma,R&D,1251,The Future of Blockchain,Dewi Santoso,Seni,Musik,2002,2024-09-08,2024-09-16
10204,Umar Kusuma,R&D,1117,The Science of Quantum Mechanics,Maya Setiawan,Teknologi,Jaringan,2001,2024-08-30,2024-09-09
10205,Sari Pratama,Customer Service,1046,The Future of VR,Fajar Prasetyo,Sains,Biologi,2017,2024-11-14,2024-11-25
10205,Sari Pratama,Customer Service,1154,The Science of Quantum Mechanics,Nina Sukma,Historis,Sejarah Dunia,2021,2024-07-10,2024-07-26
10205,Sari Pratama,Customer Service,1081,Exploring Technology,Umar Kusuma,Teknologi,Keamanan Siber,2011,2024-05-01,2024-05-21
10205,Sari Pratama,Customer Service,1197,Understanding Power,Sari Ramadhan,Historis,Biografi,2010,2025-01-30,2025-02-21
10206,Agus Nugroho,Finance,1008,The Art of Cooking,Rina Gunawan,Teknologi,Keamanan Siber,2017,2025-02-06,2025-02-14
10207,Budi Lestari,R&D,1052,The Ancient Art,Dewi Fauzi,Historis,Sejarah Dunia,2019,2025-07-15,2025-08-09
10207,Budi Lestari,R&D,1103,The Science of Evolution,Kiki Hidayat,Sains,Matematika,2019,2025-01-12,2025-01-27
10207,Budi Lestari,R&D,1164,Understanding Courage,Citra Setiawan,Historis,Sejarah Lokal,1998,2025-03-03,2025-03-28
10208,Lina Ramadhan,Sales,1190,The Great Art,Putri Prasetyo,Teknologi,Pemrograman,2004,2025-01-27,2025-02-13
10208,Lina Ramadhan,Sales,1076,The Future of VR,Kiki Hidayat,Teknologi,Jaringan,2011,2024-04-18,2024-04-27
10209,Oka Halim,Finance,1185,The History of Revolution,Hadi Gunawan,Seni,Seni Rupa,2004,2024-05-05,2024-05-26
10210,Fajar Yulianto,R&D,1197,Understanding Power,Sari Ramadhan,Historis,Biografi,2010,2025-02-01,2025-02-14
10210,Fajar Yulianto,R&D,1114,Understanding Courage,Putri Setiawan,Seni,Teater,1998,2024-06-01,2024-06-14
10210,Fajar Yulianto,R&D,1106,A Journey through the City,Sari Wibowo,Teknologi,Pemrograman,1994,2024-07-22,2024-08-15
10211,Sari Gunawan,Finance,1030,The Art of Cooking,Putri Hidayat,Sains,Fisika,2007,2024-03-11,2024-03-18
10211,Sari Gunawan,Finance,1012,The Art of Writing,Budi Kurniawan,Historis,Biografi,1990,2023-11-24,2023-12-05
10211,Sari Gunawan,Finance,1015,The Art of Painting,Indah Ramadhan,Fiksi,Novel,1998,2024-12-15,2025-01-05
10211,Sari Gunawan,Finance,1086,Exploring Nature,Maya Fauzi,Fiksi,Cerita Pendek,2013,2024-09-30,2024-10-07
10211,Sari Gunawan,Finance,1128,The World of Ecology,Citra Kurniawan,Sains,Fisika,2002,2024-10-14,2024-11-02
10212,Eka Yulianto,Operations,1278,Exploring Technology,Nina Wibowo,Historis,Biografi,2021,2024-01-03,2024-01-13
10212,Eka Yulianto,Operations,1241,The World of Engineering,Dewi Wibowo,Seni,Fotografi,1994,2024-01-22,2024-02-21
10212,Eka Yulianto,Operations,1151,Mastering Biology,Dewi Nugroho,Seni,Fotografi,2021,2025-02-08,2025-02-24
10212,Eka Yulianto,Operations,1152,The Future of Blockchain,Kiki Setiawan,Seni,Teater,2005,2025-02-06,2025-02-22
10213,Fajar Pratama,Customer Service,1248,The World of Engineering,Umar Setiawan,Sains,Fisika,2004,2025-06-19,2025-06-30
10213,Fajar Pratama,Customer Service,1129,Mastering Physics,Gita Sari,Fiksi,Drama,1997,2023-11-30,2023-12-29
10214,Umar Nugroho,HR,1242,The Science of Gravity,Hadi Putra,Historis,Sejarah Dunia,2007,2025-07-30,2025-08-08
10214,Umar Nugroho,HR,1285,The World of Medicine,Gita Fauzi,Teknologi,Keamanan Siber,2021,2024-04-06,2024-04-26
10214,Umar Nugroho,HR,1288,The History of War,Sari Ramadhan,Teknologi,AI,2002,2025-01-15,2025-01-25
10215,Nina Pratama,R&D,1150,Understanding Power,Umar Sari,Historis,Sejarah Lokal,2018,2024-10-09,2024-10-23
10215,Nina Pratama,R&D,1257,A Journey through the Universe,Putri Sukma,Seni,Fotografi,1990,2025-08-18,2025-09-10
10215,Nina Pratama,R&D,1290,The History of Discovery,Lina Sukma,Seni,Fotografi,2018,2025-08-16,2025-08-27
10215,Nina Pratama,R&D,1038,The Science of Relativity,Sari Fauzi,Sains,Kimia,2012,2024-12-17,2025-01-12
10215,Nina Pratama,R&D,1078,The Science of Quantum Mechanics,Indah Prasetyo,Fiksi,Cerita Pendek,1993,2024-07-23,2024-08-01
10216,Joko Yulianto,Operations,1238,The Future of IoT,Maya Ramadhan,Fiksi,Novel,1991,2024-05-13,2024-05-26
10217,Gita Wijaya,Customer Service,1113,Mastering Chemistry,Gita Kurniawan,Fiksi,Puisi,2007,2025-02-19,2025-03-03
10218,Indah Lestari,Operations,1254,The Great History,Nina Prasetyo,Teknologi,Jaringan,2006,2024-07-07,2024-08-02
10218,Indah Lestari,Operations,1030,The Art of Cooking,Putri Hidayat,Sains,Fisika,2007,2024-12-11,2025-01-07
10219,Hadi Nugroho,Sales,1199,The Science of Quantum Mechanics,Kiki Hidayat,Teknologi,AI,1993,2024-10-08,2024-10-23
10219,Hadi Nugroho,Sales,1107,The World of Engineering,Umar Fauzi,Sains,Matematika,2015,2025-01-16,2025-01-31
10219,Hadi Nugroho,Sales,1150,Understanding Power,Umar Sari,Historis,Sejarah Lokal,2018,2025-04-16,2025-05-06
10220,Kiki Prasetyo,Finance,1050,Exploring Nature,Citra Nugroho,Historis,Sejarah Dunia,2016,2023-09-26,2023-10-05
10220,Kiki Prasetyo,Finance,1042,Understanding Love,Joko Prasetyo,Fiksi,Novel,2017,2024-09-27,2024-10-08
10221,Fajar Pratama,Finance,1299,The Art of Writing,Joko Sari,Seni,Musik,2007,2025-03-10,2025-03-19
10221,Fajar Pratama,Finance,1181,The Future of VR,Indah Sukma,Fiksi,Cerita Pendek,1999,2024-02-26,2024-03-10
10221,Fajar Pratama,Finance,1276,Mastering Chemistry,Sari Nugroho,Sains,Matematika,2016,2024-11-20,2024-12-20
10222,Sari Fauzi,R&D,1016,The History of Discovery,Lina Wibowo,Teknologi,AI,2000,2024-05-06,2024-05-17
10222,Sari Fauzi,R&D,1260,Mastering Biology,Hadi Saputra,Teknologi,Jaringan,2019,2024-05-11,2024-05-29
10222,Sari Fauzi,R&D,1282,The Great History,Budi Wijaya,Sains,Kimia,2012,2023-12-24,2024-01-02
10222,Sari Fauzi,R&D,1088,A Journey through the Universe,Hadi Putra,Seni,Seni Rupa,2019,2024-05-21,2024-06-18
10223,Tina Saputra,IT,1165,The History of Revolution,Rina Gunawan,Fiksi,Puisi,2022,2025-04-23,2025-05-21
10223,Tina Saputra,IT,1135,The Future of Blockchain,Joko Pratama,Historis,Biografi,1992,2024-07-01,2024-07-19
